rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
339,Green Bay,Green Bay,-6.53380918363133,-9.69038526004655,-16.2241944436779,38.4821251561464,17.967185509399,301,352,69.8456201561527,81,200,0.225806451612903,0.741935483870968,-0.516129032258065,7,23,4,27,#C6DCEE,#92BBDF,#AACAE6,#F08086,#F2D4AB,Green Bay plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Green Bay performs at a similar level regardless of the pace of the game.
340,Lindenwood,Lindenwood,-12.9148893443497,-3.42347622352812,-16.3383655678778,11.9827516827313,35.8728482798705,360,249,69.7316589921435,90,137,0.6,0.466666666666667,0.133333333333333,18,14,13,17,#90BADE,#D8E7F3,#AACAE6,#FFD7C2,#F5C29A,Lindenwood performs at a similar level against both good and bad teams.,Lindenwood plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
341,New Hampshire,New Hampshire,-9.90621009438757,-6.6609133314097,-16.5671234257973,-17.9067572210923,-36.5482381312917,343,320,68.4544565443103,160,68,0.233333333333333,0.566666666666667,-0.333333333333333,7,17,6,24,#A9CAE6,#B4D0E9,#A8C9E6,#A0CBD3,#B2C8C1,New Hampshire plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,New Hampshire plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
342,Western Carolina,Western Carolina,-11.2807355790245,-5.50426193227612,-16.7849975113006,12.5332231132282,-23.0410081950715,352,299,71.1463326583156,40,322,0.259259259259259,0.740740740740741,-0.481481481481481,7,20,5,22,#9EC3E2,#C1D8ED,#A7C8E5,#FFD5C1,#C9D3BF,Western Carolina performs at a similar level against both good and bad teams.,Western Carolina performs at a similar level regardless of the pace of the game.
343,Central Arkansas,Central Arkansas,-8.57691967364072,-8.49582296655117,-17.0727426401919,10.7718364370693,25.6909001444084,329,340,67.4880520724909,223,175,0.32258064516129,0.645161290322581,-0.32258064516129,10,20,7,24,#B5D1E9,#9FC4E3,#A6C8E5,#FFDBC5,#F3CDA4,Central Arkansas performs at a similar level against both good and bad teams.,Central Arkansas performs at a similar level regardless of the pace of the game.
344,Stetson,Stetson,-6.46285450078032,-10.8442207660477,-17.307075266828,-19.8123045345785,25.92036049536,300,356,68.5736817401775,152,325,0.333333333333333,0.9,-0.566666666666667,10,27,6,24,#C7DCEE,#85B3DB,#A4C7E4,#95C5D2,#F3CCA4,Stetson plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Stetson performs at a similar level regardless of the pace of the game.
345,NJIT,NJIT,-11.1850148260928,-6.36296109639059,-17.5479759224833,18.6669382382703,-6.16854809836242,351,315,67.3321430271775,237,319,0.333333333333333,0.5,-0.166666666666667,10,15,5,25,#9EC3E3,#B7D2EA,#A3C6E4,#FFC1B2,#E4E1BC,NJIT plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,NJIT performs at a similar level regardless of the pace of the game.
346,Northern Illinois,Northern Illinois,-11.9305777971596,-5.72298676937485,-17.6535645665345,7.19228492299771,-21.9501346199419,357,301,70.1222341256772,66,219,0.178571428571429,0.821428571428571,-0.642857142857143,5,23,3,25,#98BFE1,#BED7EC,#A3C6E4,#FFE7CE,#CAD4BF,Northern Illinois performs at a similar level against both good and bad teams.,Northern Illinois performs at a similar level regardless of the pace of the game.
347,Louisiana-Monroe,Louisiana-Monroe,-8.99923538514827,-8.77285156011773,-17.772086945266,3.73440883582478,14.8831975345087,336,345,68.3968472553162,163,84,0.366666666666667,0.766666666666667,-0.4,11,23,5,25,#B1CFE8,#9CC2E2,#A2C5E4,#FFF2D6,#F1D8AE,Louisiana-Monroe performs at a similar level against both good and bad teams.,Louisiana-Monroe performs at a similar level regardless of the pace of the game.
348,Detroit,Detroit,-11.1456539534211,-6.71444206985232,-17.8600960232734,65.5068093374436,15.6430960219748,350,323,67.9432377251194,202,50,0.193548387096774,0.774193548387097,-0.580645161290323,6,24,7,24,#9FC3E3,#B3D0E9,#A2C5E4,#BE2D53,#F1D7AD,Detroit plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Detroit performs at a similar level regardless of the pace of the game.
349,Bellarmine,Bellarmine,-4.55515792978801,-13.3636272368963,-17.9187851666843,51.873818430526,32.5353934598682,259,363,67.3790322038364,231,161,0.310344827586207,0.689655172413793,-0.379310344827586,9,20,3,26,#D7E6F3,#69A2D3,#A1C5E4,#E0546A,#F4C69E,Bellarmine plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Bellarmine plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
350,Le Moyne,Le Moyne,-5.42817166150251,-12.8612323208629,-18.2894039823654,19.2198950691055,36.1534034641032,278,361,69.8174461785081,84,211,0.166666666666667,0.6,-0.433333333333333,5,18,7,23,#D0E2F1,#6FA5D5,#9FC4E3,#FFBFB1,#F5C29A,Le Moyne plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Le Moyne plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
351,West Georgia,West Georgia,-9.08742698048002,-9.3033953309096,-18.3908223113896,32.6409996995724,18.469368974086,338,350,68.4657099225353,158,244,0.166666666666667,0.433333333333333,-0.266666666666667,5,13,5,25,#B0CEE8,#96BEE0,#9FC3E3,#F89392,#F2D4AA,West Georgia plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,West Georgia performs at a similar level regardless of the pace of the game.
352,Alabama A&M,Alabama A&M,-12.5373716842905,-5.93172518488471,-18.4690968691752,-32.4571509773044,99.009900990099,359,304,71.5826056936301,20,47,0.413793103448276,0.862068965517241,-0.448275862068965,12,25,7,22,#93BCDF,#BCD5EB,#9EC3E3,#6E9CC3,#FE926E,Alabama A&M plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Alabama A&M plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
353,Sacramento State,Sacramento State,-11.1364660573814,-7.54916348185009,-18.6856295392315,56.7611410315703,25.1179990873719,349,333,66.2825596619736,294,321,0.413793103448276,0.724137931034483,-0.310344827586207,12,21,4,25,#9FC3E3,#AACAE6,#9DC2E2,#D64561,#F3CDA4,Sacramento State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Sacramento State performs at a similar level regardless of the pace of the game.
354,New Orleans,New Orleans,-7.74325080221792,-11.0277125314751,-18.770963333693,19.9331255832576,14.7355673357104,319,357,70.0989915850013,68,344,0.258064516129032,0.870967741935484,-0.612903225806452,8,27,4,27,#BCD5EB,#83B2DB,#9DC2E2,#FFBDAF,#F1D8AE,New Orleans plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,New Orleans performs at a similar level regardless of the pace of the game.
355,Cal State Fullerton,Cal State Fullerton,-12.9602054556536,-5.9957951253937,-18.9560005810473,-14.8901088405382,-67.7617374295356,361,306,69.0309334548621,125,170,0.3,1.16666666666667,-0.866666666666667,9,35,4,26,#8FBADE,#BBD5EB,#9CC2E2,#B0D3D5,#7FADC5,Cal State Fullerton plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Cal State Fullerton plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
356,Canisius,Canisius,-6.92696449877759,-12.4435294871581,-19.3704939859356,-3.02460820298092,46.9215076774908,310,359,67.0511243257571,246,204,0.129032258064516,0.870967741935484,-0.741935483870968,4,27,3,28,#C3DAED,#73A8D6,#9AC0E1,#EEF6DD,#F7B790,Canisius performs at a similar level against both good and bad teams.,Canisius plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
357,South Carolina Upstate,South Carolina Upstate,-10.7208310522837,-9.33735418032584,-20.0581852326095,76.4522286869067,3.42828550870866,345,351,73.4401155776919,4,263,0.448275862068966,0.793103448275862,-0.344827586206897,13,23,3,26,#A2C6E4,#96BEE0,#96BEE0,#A10E42,#EFE3B8,South Carolina Upstate plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,South Carolina Upstate performs at a similar level regardless of the pace of the game.
358,Maryland-Eastern Shore,Maryland-Eastern Shore,-11.4911050329599,-8.76844553873279,-20.2595505716927,-14.1308227824905,-38.7134287859177,353,344,67.3690360089796,233,215,0.148148148148148,1.07407407407407,-0.925925925925926,4,29,2,25,#9CC1E2,#9CC2E2,#95BDE0,#B4D6D6,#AFC6C1,Maryland-Eastern Shore plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Maryland-Eastern Shore plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
359,The Citadel,The Citadel,-11.6238705588685,-9.27653530235215,-20.9004058612206,-1.23839378176595,-43.1426447213302,355,348,66.1319271745802,300,138,0.192307692307692,0.769230769230769,-0.576923076923077,5,20,1,25,#9BC1E2,#97BEE0,#92BBDF,#F8FBDF,#A7C2C2,The Citadel performs at a similar level against both good and bad teams.,The Citadel plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
360,Chicago State,Chicago State,-13.7361893923241,-7.22784026585821,-20.9640296581823,30.2534783605346,5.20404946185281,362,330,69.7589142645569,89,78,0.03125,0.9375,-0.90625,1,30,4,28,#88B6DC,#AECCE7,#91BBDF,#FB9B97,#EFE1B7,Chicago State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Chicago State performs at a similar level regardless of the pace of the game.
361,Prairie View,Prairie View,-10.1746542012164,-11.3730455213969,-21.5476997226133,85.9427395502429,18.8180388521873,344,358,70.6167563106543,53,208,0.354838709677419,0.67741935483871,-0.32258064516129,11,21,4,27,#A7C8E5,#7FB0DA,#8EB9DE,#93003A,#F2D4AA,Prairie View plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Prairie View performs at a similar level regardless of the pace of the game.
362,Coppin State,Coppin State,-17.1289172641258,-5.12272959162846,-22.2516468557543,12.1548018720635,33.2905169820786,363,290,69.0483418247488,124,63,0.137931034482759,0.689655172413793,-0.551724137931034,4,20,5,24,#6BA3D4,#C5DBEE,#8BB7DD,#FFD6C2,#F4C59D,Coppin State performs at a similar level against both good and bad teams.,Coppin State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
363,Arkansas-Pine Bluff,Arkansas-Pine Bluff,-11.1199171328625,-12.8011094802772,-23.9210266131397,-26.7203891192723,-99.009900990099,348,360,72.3048488799307,13,210,0.275862068965517,1.03448275862069,-0.758620689655172,8,30,4,25,#9FC3E3,#6FA6D5,#82B2DB,#7FAFCA,#70A6C7,Arkansas-Pine Bluff plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Arkansas-Pine Bluff plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
364,Mississippi Valley State,Mississippi Valley State,-19.9385043712781,-12.9868844221735,-32.9253887934516,15.8052984989393,29.9434973366015,364,362,66.1871387608056,298,26,0.172413793103448,1.41379310344828,-1.24137931034483,5,41,1,28,#5395CD,#6DA5D4,#5395CD,#FFCAB9,#F4C8A0,Mississippi Valley State performs at a similar level against both good and bad teams.,Mississippi Valley State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
