rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
338,Dartmouth,Dartmouth,-11.1796545142846,-4.86167134415111,-16.0413258584357,33.7770489489959,4.42061724908727,347,279,66.7013887301626,302,68,0.166666666666667,0.958333333333333,-0.791666666666667,4,23,4,21,#98BFE1,#BED7EC,#91BBDF,#F3888B,#F0E1B6,Dartmouth plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Dartmouth performs at a similar level regardless of the pace of the game.
339,NJIT,NJIT,-8.56973255177239,-7.53022326215352,-16.0999558139259,40.0447357309923,14.285389371092,326,343,67.7150484138624,245,178,0.192307692307692,0.576923076923077,-0.384615384615385,5,15,6,21,#B0CEE8,#9AC1E2,#91BBDF,#EB727D,#F2D4AA,NJIT plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,NJIT performs at a similar level regardless of the pace of the game.
340,Prairie View,Prairie View,-10.729724783218,-5.44592202300647,-16.1756468062245,51.3575846795697,14.3033855365337,344,301,71.7532859115139,34,227,0.206896551724138,0.344827586206897,-0.137931034482759,6,10,8,21,#9CC2E2,#B6D2EA,#90BADF,#DC4B64,#F2D4AA,Prairie View plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Prairie View performs at a similar level regardless of the pace of the game.
341,East Texas A&M,East Texas A&M,-11.484521354853,-4.86207293350235,-16.3465942883554,-13.1593714776109,15.1865329854838,349,280,67.5270821374458,256,241,0.379310344827586,0.862068965517241,-0.482758620689655,11,25,10,20,#95BDE0,#BED7EC,#8FBADE,#A3CDD4,#F2D3A9,East Texas A&M plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,East Texas A&M performs at a similar level regardless of the pace of the game.
342,Loyola Maryland,Loyola Maryland,-9.87762725235964,-6.58941002996193,-16.4670372823216,32.079927194613,11.0904697375095,335,327,67.1556016608066,276,357,0.193548387096774,0.67741935483871,-0.483870967741935,6,21,6,25,#A4C6E4,#A7C8E5,#8EB9DE,#F68E8F,#F1D8AE,Loyola Maryland plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Loyola Maryland performs at a similar level regardless of the pace of the game.
343,Southeast Missouri State,Southeast Missouri State,-11.2724832630569,-5.51348852861835,-16.7859717916753,18.6172538377355,4.70991452083916,348,305,69.7540244987407,104,189,0.222222222222222,0.703703703703704,-0.481481481481482,6,19,5,22,#97BEE1,#B5D1E9,#8CB8DD,#FFBDAF,#F0E0B6,Southeast Missouri State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southeast Missouri State performs at a similar level regardless of the pace of the game.
344,Manhattan,Manhattan,-10.561626375488,-6.76084013696392,-17.3224665124519,38.3820982716137,-22.5059291068332,341,330,69.3203131126904,127,306,0.241379310344828,0.931034482758621,-0.689655172413793,7,27,6,23,#9DC2E2,#A5C7E5,#89B6DC,#ED7881,#C4D1BF,Manhattan plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Manhattan plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
345,Maryland-Eastern Shore,Maryland-Eastern Shore,-14.5933322687246,-2.9587142680009,-17.5520465367255,-3.43537436253951,7.13268775939914,359,242,68.5973527023284,183,26,0.4,0.68,-0.28,10,17,5,20,#78ACD8,#D7E6F3,#87B5DC,#E7F1DC,#F0DDB3,Maryland-Eastern Shore performs at a similar level against both good and bad teams.,Maryland-Eastern Shore performs at a similar level regardless of the pace of the game.
346,Texas-Rio Grande Valley,Texas-Rio Grande Valley,-11.5436992589666,-6.07288715237833,-17.6165864113449,64.6476049724833,47.6946210555702,350,319,72.3718913033049,24,64,0.206896551724138,0.551724137931034,-0.344827586206897,6,16,4,25,#94BDE0,#AECDE7,#87B4DC,#B5234E,#FAA882,Texas-Rio Grande Valley plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Texas-Rio Grande Valley plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
347,North Carolina A&T,North Carolina A&T,-9.54453368469457,-8.17266009012828,-17.7171937748228,-9.99912119110731,-8.29440557450912,333,349,68.9493578918586,154,199,0.34375,0.65625,-0.3125,11,21,7,25,#A7C8E5,#92BBDF,#86B4DC,#B9D9D7,#DFDEBD,North Carolina A&T plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,North Carolina A&T performs at a similar level regardless of the pace of the game.
348,Long Island,Long Island,-12.3380167344083,-5.56417798701026,-17.9021947214186,26.0780956132315,4.96779323744314,353,309,71.1548496284648,49,22,0.148148148148148,0.740740740740741,-0.592592592592593,4,20,7,22,#8DB8DE,#B5D1E9,#85B3DB,#FEA39C,#F0E0B6,Long Island plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Long Island performs at a similar level regardless of the pace of the game.
349,Detroit,Detroit,-7.10964067632402,-10.9015868476335,-18.0112275239575,27.8544185118417,-34.8302209471641,307,358,67.9026854309356,236,316,0.3125,0.8125,-0.5,10,26,1,31,#BDD6EC,#6EA5D5,#84B3DB,#FB9C98,#ADC5C1,Detroit plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Detroit plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
350,Cal Poly,Cal Poly,-12.2613707647089,-5.9404248929346,-18.2017956576435,41.5189640718106,1.30372849770531,352,316,67.4242694990925,261,247,0.0645161290322581,0.548387096774194,-0.483870967741935,2,17,3,28,#8EB9DE,#B0CEE8,#83B2DB,#E96D7A,#EFE5BA,Cal Poly plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Cal Poly performs at a similar level regardless of the pace of the game.
351,Buffalo,Buffalo,-10.2857317045708,-8.05349269819629,-18.3392244027671,61.5727694682397,-11.4350123049805,338,347,69.8582559544763,98,355,0.366666666666667,0.866666666666667,-0.5,11,26,3,27,#A0C4E3,#94BCE0,#82B1DA,#BE2C53,#D9DBBD,Buffalo plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Buffalo performs at a similar level regardless of the pace of the game.
352,Lindenwood,Lindenwood,-12.4560996721769,-7.29929716201574,-19.7553968341927,-13.8730711588833,-22.9663300190033,355,340,68.5075334175457,187,301,0.285714285714286,0.607142857142857,-0.321428571428571,8,17,6,22,#8CB8DD,#9EC3E2,#78ABD8,#9ECAD3,#C3D0BF,Lindenwood plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Lindenwood plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
353,Siena,Siena,-13.3381484080479,-6.79478361783458,-20.1329320258825,-4.1199050135151,21.7154971554788,357,332,67.4216960723048,262,293,0.25,0.75,-0.5,8,24,4,28,#84B3DB,#A4C7E4,#75AAD7,#E2EFDC,#F4CAA1,Siena performs at a similar level against both good and bad teams.,Siena plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
354,Incarnate Word,Incarnate Word,-10.5074097816181,-9.70631174093622,-20.2137215225544,75.4193422126937,20.2710840824086,340,355,70.7970475744203,57,259,0.344827586206897,0.896551724137931,-0.551724137931034,10,26,6,23,#9EC3E3,#7EAFD9,#75A9D7,#96033B,#F3CCA3,Incarnate Word plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Incarnate Word performs at a similar level regardless of the pace of the game.
355,Saint Francis (PA),Saint Francis (PA),-10.8761231942964,-9.54211810700959,-20.418241301306,14.5507081356684,-10.7707373095626,345,354,67.0964116125766,278,147,0.185185185185185,0.703703703703704,-0.518518518518519,5,19,6,22,#9BC1E2,#80B0DA,#73A9D6,#FFCBBA,#DADCBD,Saint Francis (PA) performs at a similar level against both good and bad teams.,Saint Francis (PA) performs at a similar level regardless of the pace of the game.
356,Houston Christian,Houston Christian,-8.89174341543843,-12.8944272541311,-21.7861706695696,5.67731958205733,4.71187404395843,328,362,72.1240830052639,27,318,0.153846153846154,0.769230769230769,-0.615384615384615,4,20,4,23,#ADCCE7,#5395CD,#6AA3D4,#FFEAD1,#F0E0B6,Houston Christian performs at a similar level against both good and bad teams.,Houston Christian performs at a similar level regardless of the pace of the game.
357,Pacific,Pacific,-10.6955365187847,-11.1619485767796,-21.8574850955643,71.0456080023143,23.7353012231858,343,360,69.2225377085846,132,128,0.1,1,-0.9,3,30,4,26,#9CC2E2,#6AA3D4,#6AA2D3,#A21043,#F4C79F,Pacific plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Pacific plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
358,Stonehill,Stonehill,-14.384383608742,-7.50419138932569,-21.8885749980677,34.4098578087583,-19.6394304093695,358,342,69.322622577339,126,261,0.464285714285714,1.10714285714286,-0.642857142857143,13,31,3,27,#7AADD8,#9BC1E2,#69A2D3,#F3858A,#C9D4BF,Stonehill plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Stonehill performs at a similar level regardless of the pace of the game.
359,VMI,VMI,-15.1460644656183,-8.05303554746135,-23.1991000130797,7.49907214935569,-24.975260233723,360,346,75.1544063439499,2,205,0.172413793103448,1.17241379310345,-1,5,34,1,28,#73A8D6,#94BCE0,#619DD1,#FFE4CC,#BFCEC0,VMI performs at a similar level against both good and bad teams.,VMI plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
360,Coppin State,Coppin State,-18.6441073427505,-4.88749660525853,-23.5316039480091,11.2194943191866,-0.110732614272569,362,282,67.9371670186558,232,89,0.142857142857143,0.714285714285714,-0.571428571428571,4,20,2,27,#5395CD,#BED6EC,#5E9BD0,#FFD7C2,#EEE6BC,Coppin State performs at a similar level against both good and bad teams.,Coppin State performs at a similar level regardless of the pace of the game.
361,IU Indy,IU Indy,-12.0266975959488,-12.1198674586887,-24.1465650546375,28.8273166583528,38.0805529638676,351,361,68.3775984532509,199,143,0.172413793103448,0.758620689655172,-0.586206896551724,5,22,3,26,#90BADF,#5E9BD0,#5A99CF,#FA9996,#F7B48E,IU Indy plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,IU Indy plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
362,Mississippi Valley State,Mississippi Valley State,-15.6524552424084,-9.50712688594524,-25.1595821283536,-19.2613624651609,-4.04014839813312,361,353,65.7846377458689,334,63,0.0967741935483871,0.838709677419355,-0.741935483870968,3,26,1,30,#6FA6D5,#80B0DA,#5395CD,#84B4CC,#E7E3BC,Mississippi Valley State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Mississippi Valley State performs at a similar level regardless of the pace of the game.
